key,term,es,overlap,ledge,metagene,perc
LM-H_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6551669902039335,,INSR;CLU;AKR1C3;TCF7L1;FGFR2;IGFBP6;GATA3;GNG7;DHRS3;PLCE1;CD24;EPHA4;IGFBP3;SEMA5A;EPHB6,,0.0
LM-H_vs_p-L_DOWN,circulatory system development (GO:0072359),-0.671594282624914,,SOX4;TGFB2;GATA3;PLCE1;PCSK5;MEF2C;RARB,,0.0
LM-H_vs_p-L_DOWN,neuron development (GO:0048666),-0.6759152192360582,,SKIL;TGFB2;MAP2;BTG2;MEF2C,,0.0
0_vs_p-L_DOWN,Thermogenesis,0.3788150807899372,,COX7A2L;COX7C;NDUFB4;NDUFA11;NDUFB10;UQCRB;UQCRC1;NDUFB7;NDUFB11;NDUFS6;SMARCE1;SDHC;ACSL3;PRKAA1;RPS6;PNPLA2;CREB1;SDHA;GNAS;CREB3L4,,0.0
4_vs_p-L_DOWN,cytoplasmic translation (GO:0002181),0.7246153846153912,,RPLP1;RPL24;RPS23;RPL36A;RPL26;RPL41;RPL32;RPS20;RPS3;RPS21;RPL8;RPLP2;RPL11;RPL7;RPL22;RPL29;RPL31;RPL10A;RPL18A;RPL38;RPL39;EIF4B;RPL30;RPS29;RPLP0;RPS28;RPL6;RPL15;RPS3A,,0.0
4_vs_p-L_DOWN,viral transcription (GO:0019083),0.6251366897452292,,RPLP1;RPL24;RPS23;RPL36A;RPL28;RPL26;RPL37A;RPL41;RPL32;UBA52;RPS20;RPS3;RPS21;RPL8;RPL34;RPLP2;RPL11;RPL7;RPL22;RPL23A;RPS25;RPL29;RPL31;RPS9;RPL10A;RPS15;RPL18A;RPS8;RPL38;RPS11;RPSA;RPL3;RPS6;RPS15A;RPL39;RPL14;RPS19;RPL30;RPS29;RPL10;RPL13A;RPLP0;RPS4X;RPL13;RPS28;RPL6;RPL15;RPS3A,,0.0
4_vs_p-L_DOWN,ribonucleoprotein complex assembly (GO:0022618),0.5233609219209191,,RPL24;RPS23;RPL11;RPL23A;RPS15;RPL38;YTHDC1;RPSA;RPL3;SCAF11;EIF4B;RSL24D1;RPS19;RPL10;SRSF5;DYNC1H1;RPS27L;RPS28;ATXN2;RPL6;EIF2D;DDX6;CIRBP;RPS27,,0.0
4_vs_p-L_DOWN,regulation of apoptotic process (GO:0042981),-0.4983161127462803,,CLU;TIAM2;FGD3;SOX4;ING4;BMP4;EPHA4;FGFR2;TRIM2;FANK1;FOXA1;MAGED1;INSR;IGFBP3;HRK;CTSH;TNFSF10;CRYAB;DAPK2;MAP2K6;MEF2C;EPHB6,,0.0
4_vs_p-L_DOWN,proteolysis (GO:0006508),-0.5689614316304282,,WFDC2;HTRA3;MMP2;OLR1;CTSF;CTSH;PCSK5;TMPRSS11E;TMPRSS4,,0.0
4_vs_p-L_DOWN,epithelial cell differentiation (GO:0030855),-0.5811198473522817,,AKR1C2;GSTK1;PCK2;UPK1B;ALDOC;ANXA4;BMP4;GATA3;FGFR2;BDH2;KRT4;UPK2;ELF3,,0.0
4_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6042631264867183,,GNG4;CLU;EPHA4;GATA3;GALNT11;FGFR2;DHRS3;TCF7L1;CD24;INSR;IGFBP3;SEMA5A;PLCE1;GNG7;EPHB6,,0.0
4_vs_p-L_DOWN,activation of protein kinase activity (GO:0032147),-0.6055727915755784,,GADD45B;DRD4;BMP4;ANG;INSR;PLCE1;MAP2K6,,0.0
4_vs_p-L_DOWN,positive regulation of phosphorylation (GO:0042327),-0.6111020888809591,,GPNMB;DRD4;BMP4;EPHA4;FGFR2;ANG;INSR;LMO4;EPHB6,,0.0
4_vs_p-L_DOWN,positive regulation of MAP kinase activity (GO:0043406),-0.6270607930076931,,GADD45B;DRD4;BMP4;EDN1;CD24;INSR;PLCE1;MAP2K6,,0.0
4_vs_p-L_DOWN,positive regulation of cell differentiation (GO:0045597),-0.6502648016055832,,MEF2C;SULT1E1,,0.0
7_vs_p-L_DOWN,cytoplasmic translation (GO:0002181),0.6645299145299156,,RPLP1;RPL36;RPL41;RPL22;RPL24;RPL26;RPL19;RPLP2;RPLP0;RPL36A;RPS20;RPS23;RPS7;RPL31;RPL6;RPL7;RPS21;RPL39;RPL10A;RPL11;RPL18A;RPL8;RPL38;RPL30;RPS29;RPS3A;RPS28;RPL15,,0.0
7_vs_p-L_DOWN,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.6306588426490658,,RPLP1;RPS11;UBA52;RPL28;RPL36;RPL41;RPL22;RPL5;RPL37A;RPL24;RPL34;RPL26;RPL19;RPLP2;RPLP0;RPL36A;RPS20;RPS9;RPSA;RPS23;RPS5;RPS15;RPS7;RPL31;RPS25;RPL6;RPL7;RPL23A;RPS21;RPL39;RPL10A;RPL11;RPL3;RPS8;RPL13A;RPL37;RPS15A;RPL18A;RPS27A;RPS19;RPL8;RPS6;RPL38;RPL14;RPL30;RPL13;RPS4X;RPL10;RPS29;MRPS12;RPS27;RPS3A;RPS28;RPL15,,0.0
7_vs_p-L_DOWN,protein targeting to ER (GO:0045047),0.6306588426490658,,RPLP1;RPS11;UBA52;RPL28;RPL36;RPL41;RPL22;RPL5;RPL37A;RPL24;RPL34;RPL26;RPL19;RPLP2;RPLP0;RPL36A;RPS20;RPS9;RPSA;RPS23;RPS5;RPS15;RPS7;RPL31;RPS25;RPL6;RPL7;RPL23A;RPS21;RPL39;RPL10A;RPL11;RPL3;RPS8;RPL13A;RPL37;RPS15A;RPL18A;RPS27A;RPS19;RPL8;RPS6;RPL38;RPL14;RPL30;RPL13;RPS4X;RPL10;RPS29;MRPS12;RPS27;RPS3A;RPS28;RPL15,,0.0
7_vs_p-L_DOWN,viral transcription (GO:0019083),0.6306588426490658,,RPLP1;RPS11;UBA52;RPL28;RPL36;RPL41;RPL22;RPL5;RPL37A;RPL24;RPL34;RPL26;RPL19;RPLP2;RPLP0;RPL36A;RPS20;RPS9;RPSA;RPS23;RPS5;RPS15;RPS7;RPL31;RPS25;RPL6;RPL7;RPL23A;RPS21;RPL39;RPL10A;RPL11;RPL3;RPS8;RPL13A;RPL37;RPS15A;RPL18A;RPS27A;RPS19;RPL8;RPS6;RPL38;RPL14;RPL30;RPL13;RPS4X;RPL10;RPS29;MRPS12;RPS27;RPS3A;RPS28;RPL15,,0.0
7_vs_p-L_DOWN,rRNA metabolic process (GO:0016072),0.5395144963258182,,RPLP1;RPS11;UBA52;RPL28;RPL36;RPL41;RPL22;RPL5;RPL37A;RPL24;RPL34;RPL26;RPL19;RPLP2;RPLP0;RPL36A;RPS20;RPS9;RPSA;RPS23;RPS5;RPS15;RPS7;RPL31;RPS25;RPL6;RPL7;RPL23A;RPS21;RPL39;RPL10A;RPL11;RPL3;RPS8;RPL13A;RPL37;RPS15A;RPL18A;RPS27A;RPS19;RPL8;RPS6;RPL38;RPL14;RPL30;FBL;RPL13;RPS4X;CSNK1D;RPL10;RPS29;MRPS12;RPS27;RPS3A;RPS28;RPL15,,0.0
7_vs_p-L_DOWN,ribonucleoprotein complex assembly (GO:0022618),0.5017555867471888,,RPL5;RPL24;RPSA;RPS23;RPS5;RPS15;MRPS7;RPL6;SRSF5;RPL23A;RPL11;RPL3;RPS19;RPL38;DYNC1H1;YTHDC1;SF3A2;DDX6;RPS27L;RPL10;RPS27;RPS28;CIRBP;EIF2S3,,0.0
7_vs_p-L_DOWN,nuclear-transcribed mRNA catabolic process (GO:0000956),0.4626230732827273,,RPLP1;RPS11;UBA52;RPL28;RPL36;RPL41;RPL22;RPL5;RPL37A;RPL24;RPL34;RPL26;RPL19;RPLP2;RPLP0;RPL36A;RPS20;RPS9;RPSA;RPS23;RPS5;RPS15;EIF4A2;RPS7;RPL31;RPS25;RPL6;RPL7;RPL23A;RPS21;RPL39;RPL10A;RPL11;RPL3;RPS8;RPL13A;RPL37;RPS15A;EIF3E;RPL18A;RPS27A;RPS19;RPL8;RPS6;RPL38;RPL14;RPL30;RPL13;RPS4X;RPL10;RPS29;MRPS12;RPS27;RPS3A;RPS28;RPL15,,0.0
7_vs_p-L_DOWN,regulation of translation (GO:0006417),0.26931673319070193,,GAPDH;RPL5;RPL26;EIF3H;EEF2;EIF4A2;EIF1;EIF2AK2;RPL13A;EIF3E;H3F3A;DDX6;RPS27L;RPS4X;RPL10;AGO2;RNF139;EIF1B;CIRBP,,0.0
7_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6718476600148775,,CD24;IGFBP3;CLU;NCK1;DHRS3;AKR1C3;GATA3;TCF7L1;PLCE1;SEMA5A;EPHB6,,0.0
7_vs_p-L_DOWN,proteolysis (GO:0006508),-0.7662714626058656,,CTSH;TMPRSS4;HTRA3;TMPRSS11E,,0.0
6_vs_p-L_DOWN,cytoplasmic translation (GO:0002181),0.4867256637168158,,RPL9;RPS3;RPL32;RPS26;RPL36A;RPLP2;RPL35A;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPS7;RPL19;RPS21;RPL18;RPL39;RPLP0;RPL26;RPL29;RPL11;RPL8;RPL18A;RPL24;RPL7;RPL10A;RPS29;RPL31;RPL38;RPL17;RPL30;RPS3A;RPL6;RPS28;EIF4B;RPL15,,0.0
6_vs_p-L_DOWN,ribonucleoprotein complex assembly (GO:0022618),0.26304559217141327,,RPS10;RPS5;SNRPD2;RPS14;RPS23;RPSA;RPS15;RPL23A;RPS27L;SRSF5;RPL11;RPS19;RPL24;ATXN2;RPL3;RPL38;RPL5;RPL10;DDX6;RPL6;RPS28;EIF4B;RPS27;EIF2D,,0.0
6_vs_p-L_DOWN,negative regulation of gene expression (GO:0010629),-0.5262079981708626,,GRB7;RBL2;ATP8B1;ZFP36;BMP4;TOB1;PARP10;PBXIP1;UPK3B;NR1D2;BHLHE41;ZFP36L2;GATA3;ELF3;BTG2;MEF2C,,0.0
6_vs_p-L_DOWN,negative regulation of cellular process (GO:0048523),-0.539292173604975,,IGFBP6;SOX4;CD9;ARHGDIB;BMPR2;SKIL;ING4;SERTAD3;FBLN1;PDCD4;CLU;NCK1;TXNIP;BMP4;TOB1;IGFBP3;SEMA5A;GATA3;AGR2;HIST1H2AC;BTG2;HPGD,,0.0
6_vs_p-L_DOWN,negative regulation of cell proliferation (GO:0008285),-0.5605890324873062,,BMP4;TOB1;PARP10;ANG;MAGED1;IGFBP3;GATA3;KRT4;HIST1H2AC;BTG2,,0.0
6_vs_p-L_DOWN,proteolysis (GO:0006508),-0.6092753996386533,,OLR1;HTRA3;CTSH;TMPRSS4;TMPRSS11E,,0.0
6_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6693558338846062,,CLU;NCK1;DHRS3;CD24;IGFBP3;SEMA5A;GATA3;PLCE1;EPHB6,,0.0
p-H_vs_p-L_DOWN,ribonucleoprotein complex assembly (GO:0022618),0.5811023622047271,,RPS14;RPS23;RPL6;SRSF5;RPL24;RPL5;RPS15;RPSA;RPL23A;EIF4B;RPS19;RPS27L;RPL11;EIF2A;RPL3;RPL10;RPL38;RPS28;RPS27;DDX6;RSL24D1,,0.0
p-H_vs_p-L_DOWN,cytoplasmic translation (GO:0002181),0.5581521056189911,,RPL18;RPL19;RPS23;RPL6;RPL22;RPL41;RPS20;RPL26;RPS21;RPS3;RPL24;RPL32;RPL8;EIF4B;RPL31;RPL11;RPL7;RPL10A;RPL18A;RPL30;RPL29;RPL39;RPL36A;RPS29;RPL38;RPL17;RPL15;RPS28,,0.0
p-H_vs_p-L_DOWN,translation (GO:0006412),0.4941654128820539,,RPS14;RPL37A;RPL28;RPL18;RPL19;MRPS21;RPS23;RPL6;RPL22;RPS27A;RPL41;RPS20;RPL37;RPS11;RPL26;RPS21;RPS3;RPL23;RPS9;RPL24;RPL34;EEF1D;RPL5;RPS15;RPSA;RPL32;RPL8;EEF2;RPL23A;RPL13A;EIF4B;RPS19;RPL31;EEF1A1;RPL11;RPS15A;RPL7;RPL10A;RPS25;RPL18A;RPS8;RPL3;RPL30;RPL10;RPS6;RPL29;RPS4X;RPL39;RPL36A;RPS29;RPL14;RPL13;MRPS12;RPL38;RPL17;RPL15;RPS28;AGO2;RPS27;RSL24D1;DHPS,,0.0
p-H_vs_p-L_DOWN,cellular protein modification process (GO:0006464),-0.5367417932522182,,SUMF1;B3GALT4;IGFBP3;IVL;DAPK2;SPRR1B,,0.0
1_vs_p-L_DOWN,endosomal transport (GO:0016197),0.3610679389737298,,UBA52;UBC;ARF6;CHMP2A;TINAGL1;VAMP3;RPS27A;HOOK2;SQSTM1;SNX2;CHMP5;EMP2;RAB6A;STX8;VPS28;VPS51;RAB9A;AKTIP;RAB13;TBC1D17;GCC2;DCTN1,,0.0
1_vs_p-L_DOWN,cellular protein localization (GO:0034613),0.2733624454148443,,RABGAP1;RAB2A;KDELR2;CD63;TMED2;ARF6;RAB11A;WIPI2;KDELR1;RAB4A;EMP2;TMED10;RAB6A;STX8;EIF2D;COPB2;RAB9A;RAB5B;RAB25;WDR45;IFT22;RAB13;COPA;TBC1D17;MYO6;CTSA;NIPBL;ARFGAP3;PDCD6;IFT27;ID1;RABGAP1L;WLS;SEPT6,,0.0
1_vs_p-L_DOWN,regulation of apoptotic process (GO:0042981),-0.5329644094160135,,ANXA4;AAMDC;DAB2;PROC;INSR;CLU;FANK1;NDRG1;ING4;TRIM2;SOX4;FGFR2;MAGED1;PCSK9;FOXA1;EPHA4;CTSH;MAP2K6;DAPK2;IGFBP3;TNFSF10;CRYAB;MEF2C;EPHB6,,0.0
1_vs_p-L_DOWN,viral process (GO:0016032),-0.5730491964247091,,PCSK5,,0.0
1_vs_p-L_DOWN,peptide biosynthetic process (GO:0043043),-0.5750247987139437,,PCSK5,,0.0
1_vs_p-L_DOWN,organonitrogen compound biosynthetic process (GO:1901566),-0.6401365433902795,,GCNT1;GLUL;SPTSSB;PCSK5,,0.0
1_vs_p-L_DOWN,proteolysis (GO:0006508),-0.6567395449045728,,HTRA3;RHBDL2;MMP2;WFDC2;CTSS;OLR1;CTSH;TMPRSS3;TMPRSS11E;TMPRSS4;PCSK5,,0.0
1_vs_p-L_DOWN,epithelial cell differentiation (GO:0030855),-0.6600530782503091,,UPK1B;ALDOC;UPK2;ANXA4;DAB2;GATA3;BDH2;FGFR2;AKR1C1;AKR1C2;ELF3;KRT4,,0.0
1_vs_p-L_DOWN,regulation of ERK1 and ERK2 cascade (GO:0070372),-0.6632928326855307,,FBLN1;PSCA;INSR;NDRG4;FGFR2;GPNMB;ACKR3;EPHA4;EPHB6,,0.0
1_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6676594137665202,,INSR;CLU;GATA3;IGFBP6;FGFR2;PLCE1;AKR1C3;CD24;DHRS3;EPHA4;IGFBP3;SEMA5A;EPHB6,,0.0
1_vs_p-L_DOWN,epidermis development (GO:0008544),-0.7084116454225922,,KRT16;KRT5;KRT14;FGFR2;KRT15;ELF3;CALML5;SCEL;SPRR1B,,0.0
1_vs_p-L_DOWN,positive regulation of cell differentiation (GO:0045597),-0.7389013763061032,,PLA2G10;MEF2C;SULT1E1,,0.0
2_vs_p-L_DOWN,regulation of apoptotic process (GO:0042981),-0.5214003699012891,,ING4;SOX4;MAP3K8;FGD3;CLU;FGFR2;TRIM2;MAGED1;SIX4;FOXA1;MAP2K6;DAB2;EPHA4;PCSK9;CTSH;DAPK2;TNFSF10;IGFBP3;CRYAB;EPHB6;MEF2C,,0.0
2_vs_p-L_DOWN,proteolysis (GO:0006508),-0.6525085158970755,,MMP2;WFDC2;HTRA3;TMPRSS3;OLR1;CTSH;TMPRSS4;PCSK5;TMPRSS11E,,0.0
2_vs_p-L_DOWN,positive regulation of MAPK cascade (GO:0043410),-0.654365536807988,,GPNMB;ACKR3;FGFR2;CD24;EPHA4;EPHB6;PDGFD,,0.0
2_vs_p-L_DOWN,cytoskeleton organization (GO:0007010),-0.679128808844586,,KRT4;KRT13;ZMYM2,,0.0
2_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.6813752611827617,,AKR1C3;TCF7L1;CLU;FGFR2;PLCE1;IGFBP6;DHRS3;GATA3;CD24;EPHA4;IGFBP3;EPHB6;SEMA5A,,0.0
5_vs_p-L_DOWN,respiratory electron transport chain (GO:0022904),0.7302127659574456,,MT-ND5;NDUFB10;COX4I1;COX7C;MT-ND2;COX6A1;NDUFB7;MT-ND1;MT-CO3;SDHC;UQCRC2;COX7A2L;UQCRB;MT-ND4;NDUFB4;MT-CO2;NDUFC1;MT-ND3;MT-CO1;MT-CYB,,0.0
5_vs_p-L_DOWN,cytoplasmic translation (GO:0002181),0.6789383561643882,,RPL4;RPLP2;RPS23;RPL19;RPL29;RPS3;RPS20;RPL8;RPL26;RPL24;RPL18A;RPL11;RPL22;RPL17;RPL31;RPL39;RPL38;RPL10A;RPS29;RPLP0;RPL7;RPS28;RPL30;EIF4B;RPL15;RPL6;RPS3A,,0.0
5_vs_p-L_DOWN,ribonucleoprotein complex assembly (GO:0022618),0.26829439136449285,,RPS23;SF3B1;RPL23A;RPS15;RPL24;RPL11;RPS19;RPSA;RPL38;RPL5;RPL3;RPL10;SRPK2;RPS28;RSL24D1;SRSF5;EIF4B;ATXN2;RPL6;RPS27,,0.0
5_vs_p-L_DOWN,negative regulation of gene expression (GO:0010629),-0.47040258554620135,,ZNF91;BMP4;HES1;MSX2;MECOM;ZFP36;PDCD4;REL;ATP8B1;NR1D2;ZNF224;SAMD4A;HDAC5;RBL2;ING4;BHLHE40;GATA3;TOB1;PPARA;ZFP36L2;GRB7;UPK3B;PBXIP1;BHLHE41;BTG2;ELF3;MEF2C,,0.0
5_vs_p-L_DOWN,negative regulation of cellular process (GO:0048523),-0.5031851023008016,,BMP4;IGFBP6;CD9;GNG4;PDCD4;CLU;ING4;GPNMB;SKIL;BHLHE40;SOX4;FBLN1;GATA3;TOB1;TXNIP;HIST1H2AC;IGFBP3;SEMA5A;BTG2;AGR2;HPGD,,0.0
5_vs_p-L_DOWN,proteolysis (GO:0006508),-0.5483893555992655,,WFDC2;CTSS;CTSF;MMP2;OLR1;RHBDL2;CTSH;PCSK5;TMPRSS4;TMPRSS11E,,0.0
5_vs_p-L_DOWN,regulation of signal transduction (GO:0009966),-0.647119712458429,,IGFBP6;INSR;GNG4;AKR1C3;CLU;GATA3;TCF7L1;DHRS3;EPHA4;CD24;PLCE1;IGFBP3;SEMA5A;EPHB6,,0.0
