key,term,es,overlap,ledge,metagene,perc
8_vs_proxy_parental_DOWN,regulation of mitotic cell cycle (GO:0007346),-0.5493148564551283,,CDC25B;KIF20B;CKS2;ASNS;GPSM2;MAP4K4;TGFB1;DLG1;STRADB;TPX2;DYNC1H1;CDC25C;MKI67;NEK2;BORA;PSRC1;PLK1;CCNB1,,0.0
8_vs_proxy_parental_DOWN,cell cycle G2/M phase transition (GO:0044839),-0.5575149510462666,,DYNC1H1;CEP70;CDC25C;TUBA1A;CCNB2;AURKA;NEK2;BORA;PLK1;CCNB1,,0.0
8_vs_proxy_parental_DOWN,G2/M transition of mitotic cell cycle (GO:0000086),-0.5575149510462666,,DYNC1H1;CEP70;CDC25C;TUBA1A;CCNB2;AURKA;NEK2;BORA;PLK1;CCNB1,,0.0
8_vs_proxy_parental_DOWN,ciliary basal body-plasma membrane docking (GO:0097711),-0.5721430127157547,,CEP164;CKAP5;CEP97;DYNC1H1;B9D2;CEP70;TUBA1A;NEK2;PLK1,,0.0
8_vs_proxy_parental_DOWN,regulation of cell cycle process (GO:0010564),-0.5909583859827806,,KNSTRN;DYNC1H1;SOX9;SPAG5;CDC25C;RACGAP1;MKI67;AURKA;NEK2;BORA;PLK1;KIF20A,,0.0
8_vs_proxy_parental_DOWN,microtubule cytoskeleton organization involved in mitosis (GO:1902850),-0.5983984250362898,,GPSM2;SPC25;TTK;WDR62;NUSAP1;DYNC1H1;NDC80;NUF2;AURKA;CENPE;CCNB1,,0.0
8_vs_proxy_parental_DOWN,regulation of G2/M transition of mitotic cell cycle (GO:0010389),-0.5994179050326619,,CKAP5;TPX2;DYNC1H1;CENPF;CEP70;TUBA1A;KIF14;HMMR;AURKA;NEK2;PLK1;CCNB1,,0.0
8_vs_proxy_parental_DOWN,neuron projection development (GO:0031175),-0.6024561627080325,,DCLK1;EPB41L3,,0.0
8_vs_proxy_parental_DOWN,regulation of cell cycle G2/M phase transition (GO:1902749),-0.603104390017394,,CEP164;CKAP5;TPX2;DYNC1H1;CENPF;CEP70;GTSE1;TUBA1A;KIF14;HMMR;AURKA;NEK2;PLK1,,0.0
8_vs_proxy_parental_DOWN,neuron projection morphogenesis (GO:0048812),-0.6068254508869894,,DCLK1;EPB41L3,,0.0
8_vs_proxy_parental_DOWN,peptidyl-serine modification (GO:0018209),-0.6274059725323213,,PLK1;GALNT8;DCLK1,,0.0
13_vs_proxy_parental_DOWN,cellular response to DNA damage stimulus (GO:0006974),-0.3019493935881036,,YY1;SLF2;CUL4B;FANCA;GTF2H1;BARD1;BAZ1B;RBM14;UBA6;POLK;STK11;TLK2;UNG;E2F1;DTL;ATF2;MTOR;WDHD1;CSNK1E;APC;USP47;BCL2L1;SMG1;UVRAG;RAD18;PDS5B;BACH1;SMC6;BLM;SHPRH;SETD7;SMC5;XRCC2;BCL2;UBR5;MAPK12;NEK4;TAOK1;NCOA6;NIPBL;TP53;PRKDC;RAD17;MCM10;CACUL1;LIG1;FBXO18;ZBTB1;SMC1A;RBBP5;MCM8;NFATC2;SETX;MSH3;BCL2A1;MMS19;RECQL;TRIP12;ATM;FNIP2;UPF1;DTX3L;WRN;BRCA1;XPC;HERC2;PSME4;MSH6;MEN1;PARP4;TRRAP;TIMELESS;USP28;DDX11;TP53BP1;TAF1;POLA1;RNF169;APBB1,,0.0
13_vs_proxy_parental_DOWN,intracellular protein transport (GO:0006886),-0.3399936144303407,,TBC1D1;RAB5B;RABGAP1;HOMER3;RANBP6;XPO6;IPO8;GABARAP;TBC1D5;RAB27A;TRAK2;STRADB;IPO7;IPO5;AP3B1;IPO11;RANBP2;HPS4;RAB8B;GGA3;NUP214;ARHGEF2;NUP133;C2CD5;IPO9;RAB3GAP2;RAB23;XPO1;RAB35;XPO4;NUP188;NSF;MYO1C;TBC1D14;RAB2B;SYNRG;ZFYVE16;HERC2;ARCN1;STAT3;RANBP17;CLTC;ADPRHL1,,0.0
13_vs_proxy_parental_DOWN,RNA metabolic process (GO:0016070),-0.34567322786292687,,PARN;RBM5;LIG1;SKIV2L2;DHX9;HNRNPUL1;DICER1;SETX;DDX23;DDX17;DROSHA;DHX57;DDX3X;LIG3;DIS3;CASC3;DHX38;NOL9;LRPPRC;DDX42;DDX19A;METTL14;DHX8;DHX37;DHX35;POLA1;POLE,,0.0
13_vs_proxy_parental_DOWN,regulation of cell cycle (GO:0051726),-0.35526056225766905,,ANKRD17;HNRNPU;PAK2;ID1;RB1;GBF1;NEK7;WEE1;MAP3K4;FOXM1;CDK6;NEK4;TAOK1;PUM1;PES1;FIGNL1;MAP2K7;STK39;MYBL2;STK10;STRADB;CAMK2N1;IQGAP1;PRR11;MAP2K4;HIPK2;EP300;STK26;TP53BP2;MAP4K4;SOX9;RPRD1B;OXSR1;RBL1;MAP4K3;STAT3;MEN1;UHRF2;MADD;NF2,,0.0
13_vs_proxy_parental_DOWN,regulation of GTPase activity (GO:0043087),-0.36650269206932556,,ECT2;ARHGAP1;NET1;AGRN;ARFGEF1;RABGAP1;PTK2;NDEL1;RAB3GAP1;EFNA5;PICALM;RAPGEF2;DNMBP;ARHGAP35;PLXNB2;ARHGAP23;RAB3GAP2;SIPA1L1;ITGA6;PLXNA2;DOCK9;ARAP1,,0.0
13_vs_proxy_parental_DOWN,neuron projection development (GO:0031175),-0.3795210776085266,,NCKAP1;CDK16;FRYL;SHTN1;DICER1;RAPGEF2;STK26;MAP4K4;RAB35;DOCK7;CDH4;SGK1;ANKRD27;NEDD4;MICALL1;DCLK1;EPB41L3,,0.0
13_vs_proxy_parental_DOWN,cytoskeleton organization (GO:0007010),-0.38087340551347504,,SH3D19;DPYSL2;PTK2;ANLN;MICAL2;CDC42BPB;PCLO;MICAL3;SIPA1L3;FLNB;TLN1;DST;DIAPH1;SYNE1;SYNE2;FMNL3;EPB41L3,,0.0
13_vs_proxy_parental_DOWN,positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091),-0.3939209431453319,,TRIM26;MAVS;NFKB1;TRIM37;MAP3K13;DHX9;TCF3;HIPK2;ARHGEF2;EP300;ERC1;FER;TRIM14;TRIM25;TP53BP1;TAF1,,0.0
13_vs_proxy_parental_DOWN,regulation of Ras protein signal transduction (GO:0046578),-0.4019596507448832,,EPS8L2;FOXM1;KIF14;SPRY1;ARFGAP2;NOTCH2;ASAP2;APLP2;ARFGAP1;ARHGAP17;SHOC2;ARHGEF2;RASA3;RASA2;AGAP1;RASA1;ARAP1;MADD,,0.0
13_vs_proxy_parental_DOWN,histone modification (GO:0016570),-0.4068225026506141,,USP22;CREBBP;TBL1XR1;HUWE1;NSD1;EP300;EHMT2;BAZ2A;SIN3A;ATXN7L3;PRDM5;KAT6A;TRRAP;HLCS,,0.0
13_vs_proxy_parental_DOWN,protein localization to plasma membrane (GO:0072659),-0.4081570362510226,,RAB8B;FLNA;RAPGEF2;CLASP2;MYADM;MACF1;PIP5K1A;NSF;DLG1;FCHO2;FLOT2;SPTBN1;MYO5A;EPB41L3,,0.0
13_vs_proxy_parental_DOWN,positive regulation of cell cycle process (GO:0090068),-0.41308013912093744,,E2F8;BRCA1;PKD2;PRKCE;SVIL;CIT;NUMA1;UHRF2;DDX11;DYNC1H1,,0.0
13_vs_proxy_parental_DOWN,neuron projection morphogenesis (GO:0048812),-0.41366945947954264,,SHTN1;IQGAP1;DICER1;MEF2A;STK26;MAP4K4;FARP1;DOCK7;SGK1;ANKRD27;DCLK1;EPB41L3;APBB1,,0.0
13_vs_proxy_parental_DOWN,protein localization to cell periphery (GO:1990778),-0.41690513030975673,,RAB8B;FLNA;RAPGEF2;CLASP2;MYADM;PIP5K1A;DLG1;FCHO2;FLOT2;SPTBN1;MYO5A;EPB41L3,,0.0
13_vs_proxy_parental_DOWN,positive regulation of binding (GO:0051099),-0.4292789882737325,,RAPGEF2;HIPK2;DTX3L;TRIB3;CAPRIN2;TIAM1;MEN1;DDX11;TAF1;EPB41,,0.0
13_vs_proxy_parental_DOWN,regulation of organelle organization (GO:0033043),-0.43511890373637113,,TAOK1;PDE4DIP;TBC1D1;RABGAP1;MAVS;MARK2;TBC1D5;PTK2;RBSN;TBC1D14;MSN;DIAPH1;ADPRHL1,,0.0
13_vs_proxy_parental_DOWN,positive regulation of GTPase activity (GO:0043547),-0.4455829497187969,,TBC1D1;AGRN;RABGAP1;TBC1D5;NDEL1;RAB3GAP1;PICALM;RALGAPB;SCRIB;RAPGEF2;DNMBP;ARHGAP23;SIPA1L1;PIP5K1A;ITGA6;DOCK7;TBC1D14;RANGAP1;CCDC125;TIAM1;DOCK9;ARHGEF10;ARAP1;ADPRHL1,,0.0
13_vs_proxy_parental_DOWN,positive regulation of protein localization to plasma membrane (GO:1903078),-0.4578034718211432,,PRKCE;STAC;DLG1;PLS1;SPTBN1,,0.0
13_vs_proxy_parental_DOWN,establishment of protein localization to organelle (GO:0072594),-0.45889938573763495,,IPO7;IPO11;RANBP2;HK2;SCRIB;NUP214;NUP133;IPO9;NUP188;STAT3;RANBP17;HK1,,0.0
13_vs_proxy_parental_DOWN,Golgi to plasma membrane transport (GO:0006893),-0.4627717249862675,,EXOC4;CCDC93;MACF1;EXOC1;NSF;STXBP6;EXOC6B;SPTBN1,,0.0
13_vs_proxy_parental_DOWN,histone H4 acetylation (GO:0043967),-0.46416165406992504,,KAT7;JADE1;JADE2;KANSL1;KMT2A;EP300;NAA60;EP400;TRRAP;APBB1,,0.0
13_vs_proxy_parental_DOWN,membrane fusion (GO:0061025),-0.4653772421331984,,BCL2A1;MFN1;VPS41;UBXN2A;NSF;OPA1,,0.0
13_vs_proxy_parental_DOWN,actin cytoskeleton reorganization (GO:0031532),-0.4673758810508236,,RAP2A;ATP2C1;CDC42BPA;FRYL;CDC42BPB;FLNA;FER;SIPA1L1;PIP5K1A;RICTOR;MYH9,,0.0
13_vs_proxy_parental_DOWN,regulation of peptidyl-serine phosphorylation (GO:0033135),-0.4737042334331195,,NSD1;PDE4D;PPM1F;FNIP2;DOCK7;CAPRIN2;EIF4G1,,0.0
13_vs_proxy_parental_DOWN,regulation of epithelial cell migration (GO:0010632),-0.48454568080820676,,CLASP2;PTPRG;MACF1;SOX9;PPM1F;PRKCE;BMPER;BMPR2;DOCK1,,0.0
13_vs_proxy_parental_DOWN,plasma membrane bounded cell projection morphogenesis (GO:0120039),-0.4945228093875161,,SHTN1;DICER1;STK26;MAP4K4;SGK1;ANKRD27;DCLK1;EPB41L3,,0.0
13_vs_proxy_parental_DOWN,positive regulation of cell-substrate adhesion (GO:0010811),-0.49620221601273945,,FLNA;MYADM;TRIOBP;PPM1F;UTRN;FN1;DOCK1,,0.0
13_vs_proxy_parental_DOWN,positive regulation of neurogenesis (GO:0050769),-0.49746966060583553,,SRGAP2C;SEMA3A;ECT2;NIPBL;ZNF609;SPEN;FGFR1;SHTN1;TCF3;RAPGEF2;NUMB;ARHGEF2,,0.0
13_vs_proxy_parental_DOWN,regulation of hydrolase activity (GO:0051336),-0.512450386806889,,ARHGAP1;RABGAP1;PTK2;RAB3GAP1;EFNA5;ARHGAP35;PLXNB2;RAB3GAP2;SIPA1L1;WRN;PLXNA2,,0.0
13_vs_proxy_parental_DOWN,positive regulation of protein binding (GO:0032092),-0.5207746078769772,,RAPGEF2;HIPK2;DTX3L;TRIB3;CAPRIN2;TIAM1;MEN1;GNL3L;TAF1;EPB41,,0.0
13_vs_proxy_parental_DOWN,positive regulation of protein localization to cell periphery (GO:1904377),-0.5398183333542861,,EPB41L2;PRKCE;STAC;DLG1;NUMA1;PLS1;SPTBN1;EPB41,,0.0
13_vs_proxy_parental_DOWN,double-strand break repair via nonhomologous end joining (GO:0006303),-0.5510969183786836,,PAXIP1;ATM;LIG3;BRCA1;HERC2;TP53BP1;POLA1,,0.0
13_vs_proxy_parental_DOWN,activation of GTPase activity (GO:0090630),-0.5556183806774152,,TBC1D1;RABGAP1;TBC1D5;RALGAPB;SCRIB;SIPA1L1;PIP5K1A;DOCK7;TBC1D14;RANGAP1;CCDC125;TIAM1;ARHGEF10;ADPRHL1,,0.0
13_vs_proxy_parental_DOWN,positive regulation of cell morphogenesis involved in differentiation (GO:0010770),-0.5776766700816292,,CUX1;FLNA;PLXNB2;MYADM;TRIOBP;PLXNA2;CAPRIN1;CAPRIN2;ROBO1;DOCK1,,0.0
