Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",0.8050405008323209,2.3121443313949346,0.0,0.009301371218924685,89,20,TIAM1;PRICKLE1;PSMD7;PSMC5;RYK;AP2A1;FZD6;AP2B1;PSMC3;PSMC4;PSMC1;PSMD6;RHOA;PSMA7;PSMC6;AP2M1;RAC1;PFN1;PSMA3;RPS27A,TIAM1;PRICKLE1
Ras protein signal transduction (GO:0007265),0.7854605386433067,2.2828264197100108,0.0,0.014479332012134987,224,21,TIAM1;IFT22;RHOBTB3;TP53;TRIM28;MAPKAPK3;RASSF1;RRAS;DBNL;BRK1;RAC2;G3BP1;PLK2;CTNNAL1;RAB34;RHOA;CDC42EP3;KPNB1;PARK7;RAC1;CFL1,TIAM1
non-canonical Wnt signaling pathway (GO:0035567),0.7829310183450301,2.2852098666521754,0.0010183299389002036,0.015073468736037182,128,21,TIAM1;PRICKLE1;NLK;PSMD7;PSMC5;RYK;AP2A1;FZD6;AP2B1;PSMC3;PSMC4;PSMC1;PSMD6;RHOA;PSMA7;PSMC6;AP2M1;RAC1;PFN1;PSMA3;RPS27A,TIAM1;PRICKLE1
viral transcription (GO:0019083),-0.1462994208428208,-604.6179604743126,0.0,0.016594231529039907,114,50,MON1B;NUP155;RPS5;RPL28;RPSA;RPL13;RPL18;NUP50;RPS11;RPL37;RPL13A;SEH1L;RPS2;NUP85;RPL11;NUP62;RPL7A;RPS25;RPS3A;RPL29;RPL12;RPL26;RPL27;RPL23A;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;RPS24;RPS7;RPL41;RPS15;RPS15A;RPS14;RPL19;RPL24;RPS26;RPL38;RPL7;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1,RPL11;NUP62;RPL7A;RPS25;RPS3A;RPL29;RPL12;RPL26;RPL27;RPL23A;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;RPS24;RPS7;RPL41;RPS15;RPS15A;RPS14;RPL19;RPL24;RPS26;RPL38;RPL7;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1
rRNA metabolic process (GO:0016072),-0.17076755582003403,-827.3137219314124,0.0,0.01733504543658633,201,57,MPHOSPH6;RPS5;PIH1D1;RPL28;GTF3A;RPSA;RPL13;EXOSC10;RPL18;RPS11;RPL37;WDR18;RPL13A;RPS2;DDX49;EXOSC6;RPL11;EMG1;RPL7A;RPS25;UTP18;RPS3A;RPL29;RPL12;DDX56;RPL26;NOP56;RPL27;RPL23A;EXOSC5;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;RPS24;RPS7;RPL41;RPS15;RPS15A;RPS14;TSR1;RPL19;RPL24;RPS26;RPL38;RPL7;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1,RPL11;EMG1;RPL7A;RPS25;UTP18;RPS3A;RPL29;RPL12;DDX56;RPL26;NOP56;RPL27;RPL23A;EXOSC5;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;RPS24;RPS7;RPL41;RPS15;RPS15A;RPS14;TSR1;RPL19;RPL24;RPS26;RPL38;RPL7;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1
ncRNA processing (GO:0034470),-0.12108172306659054,-868.79256963244,1.0,0.019811480498955803,228,59,ADAT1;MPHOSPH6;DROSHA;KARS;RPS5;PIH1D1;RPL28;RPSA;RPL13;EXOSC10;RPL18;RPS11;RPL37;WDR18;RPL13A;RPS2;DDX49;EXOSC6;RPL11;EMG1;RPL7A;RPS25;UTP18;RPS3A;RPL29;RPL12;DDX56;RPL26;NOP56;RPL27;RPL23A;EXOSC5;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;RPS24;RPS7;RPL41;RPS15;RPS15A;RPS14;TSR1;RPL19;RPL24;RPS26;RPL38;RPL7;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1,RPL11;EMG1;RPL7A;RPS25;UTP18;RPS3A;RPL29;RPL12;DDX56;RPL26;NOP56;RPL27;RPL23A;EXOSC5;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;RPS24;RPS7;RPL41;RPS15;RPS15A;RPS14;TSR1;RPL19;RPL24;RPS26;RPL38;RPL7;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1
positive regulation of multicellular organismal process (GO:0051240),0.8043177327779263,2.245854131753264,0.002068252326783868,0.020110183350187483,203,17,TIAM1;TGFBR2;BAD;FOXA2;PRKCE;CAPN7;TRIM16;WWTR1;SOX9;DAB2;C1QBP;RTN4;EIF4G1;SOD1;ENO1;SRSF6;PFN1,TIAM1
positive regulation of programmed cell death (GO:0043068),0.7737995435778887,2.250442034916311,0.0030959752321981426,0.02074664925940884,258,20,TIAM1;TGM2;BAD;BAX;TP53;PSENEN;BID;TOP2A;RBM5;PNMA1;C1QBP;ECT2;PPID;CTNNBL1;SOD1;RNPS1;RAC1;HMGB1;PDCD5;RPS27A,TIAM1
regulation of protein binding (GO:0043393),0.7842913496242123,2.2471454517480804,0.0041753653444676405,0.021066612595878505,112,17,TIAM1;PRKCD;ZFPM1;GAS8;BAX;AURKB;DAB2;CRK;AES;CAV1;AURKA;RPL11;PPP1CA;ITGB1BP1;PARK7;RAN;ACTB,TIAM1
cotranslational protein targeting to membrane (GO:0006613),-0.2731076232302975,-951.7717676109311,0.0,0.02311339391544844,94,49,RPS5;RPL28;RPSA;RPL13;RPL18;RPS11;RPL37;RPL13A;RPS2;ARL6IP1;RPL11;RPL7A;RPS25;RPS3A;RPL29;RPL12;RPL26;RPL27;RPL23A;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;SRPRA;RPS24;RPS7;RPL41;TRAM1;SEC62;RPS15;RPS15A;RPS14;RPL19;RPL24;RPS26;RPL38;RPL7;SRP14;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1,RPL11;RPL7A;RPS25;RPS3A;RPL29;RPL12;RPL26;RPL27;RPL23A;RPL15;RPL32;RPL36;RPS21;RPS23;RPL23;SRPRA;RPS24;RPS7;RPL41;TRAM1;SEC62;RPS15;RPS15A;RPS14;RPL19;RPL24;RPS26;RPL38;RPL7;SRP14;RPL21;RPL14;RPS27A;RPL6;RPL35A;RPL8;RPS29;RPL22;RPLP1
"mRNA splicing, via spliceosome (GO:0000398)",-0.23451550090771464,-457.9622574307728,0.0,0.02453575661793758,262,41,PRPF31;MAGOHB;BUD13;ZCRB1;DHX40;DDX39A;SNRPA;RBM5;GEMIN2;SF3B3;WBP4;PRPF6;PRMT5;NAA38;CRNKL1;POLR2C;CPSF3;RBM8A;PRPF19;CTNNBL1;PABPN1;PAPOLA;TXNL4A;CWC25;BUD31;PRPF8;CPSF2;POLR2E;PCBP2;PCBP1;POLR2G;RNPS1;POLR2I;DDX1;SRSF6;SF1;LSM7;LSM5;LSM3;SNRPG;ALYREF,BUD13;ZCRB1;DHX40;DDX39A;SNRPA;RBM5;GEMIN2;SF3B3;WBP4;PRPF6;PRMT5;NAA38;CRNKL1;POLR2C;CPSF3;RBM8A;PRPF19;CTNNBL1;PABPN1;PAPOLA;TXNL4A;CWC25;BUD31;PRPF8;CPSF2;POLR2E;PCBP2;PCBP1;POLR2G;RNPS1;POLR2I;DDX1;SRSF6;SF1;LSM7;LSM5;LSM3;SNRPG;ALYREF
