key,term,es,overlap,ledge,signature_genes,perc,KM_HZ
11_vs_proxy_parental_DOWN,cellular response to hypoxia (GO:0071456),0.169083427019812,,PSMA5;PSMB1;FAM162A;PSMB3;PSMD6;PSMD10;CUL2;PSMA7;STUB1;EGLN1;RBX1;PSMD8;TIGAR;PSMA1;PSMA4;PSMB5;PSMB2;PSMD7;EGLN2;PSMA3;TP53;HIGD1A;HIF1AN;PSMC6;UBE2D2;PSME3;PSMD3;PSME4;PSMC1;UBQLN1;PSMD13;PSMD14;PSMC5;CREBBP;PSMD11;PSMD12;MDM2;HP1BP3;MTOR;ACAA2;PSMD1;PSMC3;PSMD9,INCENP;KIF15;BMPER;KISS1;FAM64A;CDC25C;CCNB1;KIFC1;NUSAP1;HMGB2;DEPDC1;AURKB;PRC1;CIT;SPC25;CENPE;DCLK1;PSRC1;CCNF;NCAPG;CDCA3;AURKA;CENPF;CEP55;SGOL2;ASPM;CENPA;UBE2C;GTSE1;KRTAP2-3;NUF2;RP11-688I9.4;PIF1;HMMR;KIF2C;TPX2;DLGAP5;MXD3;CDCA2;TOP2A;ANLN;NDC80;KIF23;PDE1C;MKI67;CDCA8;PLK1;HIST1H2AH;FAM72D;KRTAP4-8;FAM72B;KIRREL3,0.0,2.62222423679074
11_vs_proxy_parental_DOWN,positive regulation of canonical Wnt signaling pathway (GO:0090263),0.1685689201053514,,PSMA5;PSMB1;PSMB3;PSMD6;WNK1;PSMD10;PSMA7;PSMD8;UBR5;PSMA1;PSMA4;PSMB5;PSMB2;PSMD7;PSMA3;DDX3X;PSMC6;TBL1XR1;PSME3;USP47;PSMD3;PSME4;PSMC1;SMURF2;PSMD13;PSMD14;CAV1;PSMC5;ILK;PSMD11;PSMD12;JRK;PSMD1;PSMC3;PSMD9;PSMA2;RUVBL1;PSMD2;PIN1,INCENP;KIF15;BMPER;KISS1;FAM64A;CDC25C;CCNB1;KIFC1;NUSAP1;HMGB2;DEPDC1;AURKB;PRC1;CIT;SPC25;CENPE;DCLK1;PSRC1;CCNF;NCAPG;CDCA3;AURKA;CENPF;CEP55;SGOL2;ASPM;CENPA;UBE2C;GTSE1;KRTAP2-3;NUF2;RP11-688I9.4;PIF1;HMMR;KIF2C;TPX2;DLGAP5;MXD3;CDCA2;TOP2A;ANLN;NDC80;KIF23;PDE1C;MKI67;CDCA8;PLK1;HIST1H2AH;FAM72D;KRTAP4-8;FAM72B;KIRREL3,0.0,2.62222423679074
p-Low_vs_p-LM2_DOWN,viral process (GO:0016032),0.6830985915492963,,RPL6;RPS23;RPS26;RPL22;RPS24;RAN;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;PCBP2;RPL10;RPS17;RPL7A;RPL5;RPL34;MCTS1;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.6736111111111122,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;SEC61B;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,protein targeting to ER (GO:0045047),0.673611111111112,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;SPCS2;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,ncRNA processing (GO:0034470),0.6689655172413786,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,nuclear-transcribed mRNA catabolic process (GO:0000956),0.6689655172413786,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.6689655172413786,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,rRNA processing (GO:0006364),0.6689655172413786,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,viral gene expression (GO:0019080),0.6689655172413786,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,viral transcription (GO:0019083),0.6689655172413786,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,rRNA metabolic process (GO:0016072),0.6689655172413786,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,ribosome biogenesis (GO:0042254),0.6643356643356649,,RPL6;RPS23;RPS26;RPL22;RPS24;RAN;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3;GNL3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,cellular macromolecule biosynthetic process (GO:0034645),0.6198081628932836,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;BPTF;MRPS16;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,translation (GO:0006412),0.619106936380885,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;ZC3H15;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;MRPS16;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,peptide biosynthetic process (GO:0043043),0.6122998006754944,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;MRPS16;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,cotranslational protein targeting to membrane (GO:0006613),0.6064636387593757,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,cellular protein metabolic process (GO:0044267),0.4542559485401535,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;TXN;RPS15;RPL32;RPL14;SPCS2;RPL41;RPL35A;RPL36;RPL12;RPS27;H3F3A;SEC11A;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;MRPS16;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
p-Low_vs_p-LM2_DOWN,gene expression (GO:0010467),0.452721241428927,,RPL6;RPS23;RPS26;RPL22;RPS24;RPL15;RPL30;RPSA;RPS15;RPL32;RPL14;RPL41;RPL35A;RPL36;RPL12;RPS27;RPL10;RPS17;RPL7A;RPL5;RPL34;RPL36A;RPL39;BPTF;MRPS16;RPS6;RPS4X;RPS3,LSR;DMKN;GABPB2;WDR47;DLC1;S100A2;TGFBI;CATSPER1;ZNF175;PTGES;SPARC;KRT81;KRT7,0.0,1.94155046244489
11_vs_proxy_parental_UP,positive regulation of programmed cell death (GO:0043068),0.646097976055875,SPDEF;CYP1B1,SPDEF;CYP1B1;BBC3;JMY;RARG;SQSTM1,GDF15;RAB37;AKR1C1;TCP11L2;PCSK1N;AGR2;S100P;NUPR1;IFI27;ITGA10;DDIT4;PTGES;CXCL2;GABARAPL1;HEY1;LUCAT1;SMIM14;SPDEF;CYP1B1;SLFN5;BHLHE40;RASD1;AKR1C3;CSF1;ARRDC3;LURAP1L;PNRC1;BEX2;LIPH;ANG;NEAT1;CTH;STC1;ITGB4;EREG;NDRG1;ISG20;KDM7A;KLHL24;CD74;FERMT3;ASS1;DNAJB9;KYNU;S100A3;ABCC3;TRIM16L;KLF9,0.3333333333333333,1.60671641105222
11_vs_proxy_parental_UP,negative regulation of cell proliferation (GO:0008285),0.6192600241876793,CYP1B1;BHLHE40;ANG;EREG,CYP1B1;BHLHE40;ANG;EREG;KLF4;RARG;CDKN1C;RGCC;MXD4;TOB1;NOV;MXI1;WARS;FTH1,GDF15;RAB37;AKR1C1;TCP11L2;PCSK1N;AGR2;S100P;NUPR1;IFI27;ITGA10;DDIT4;PTGES;CXCL2;GABARAPL1;HEY1;LUCAT1;SMIM14;SPDEF;CYP1B1;SLFN5;BHLHE40;RASD1;AKR1C3;CSF1;ARRDC3;LURAP1L;PNRC1;BEX2;LIPH;ANG;NEAT1;CTH;STC1;ITGB4;EREG;NDRG1;ISG20;KDM7A;KLHL24;CD74;FERMT3;ASS1;DNAJB9;KYNU;S100A3;ABCC3;TRIM16L;KLF9,0.2857142857142857,1.60671641105222
